user_id,product_id,product_category,event_type,event_timestamp,price,user_location,device_type,quantity,coupon_used,user_age,user_gender,product_rating,product_stock_status,payment_method
U448,P628,Books,purchase,12-12-2024 09:48,345.44,Pune,Mobile,1,Yes,25-34,Female,4.91,Out of Stock,Debit Card
U225,P417,Sports,add_to_cart,17-05-2025 05:12,661,Kolkata,Mobile,5,Yes,25-34,Male,3.71,Out of Stock,
U881,P575,Electronics,purchase,29-03-2025 22:57,401.38,Pune,Tablet,2,No,45-54,Male,3.46,Out of Stock,UPI
U955,P517,Sports,add_to_cart,06-03-2025 10:51,205.79,Pune,Desktop,4,Yes,35-44,Other,3.63,Out of Stock,
U912,P436,Clothing,view,29-05-2025 03:48,187.63,Kolkata,Mobile,0,No,25-34,Male,1.83,In Stock,
U310,P101,Home,purchase,19-05-2025 07:31,392.54,Kolkata,Mobile,5,Yes,25-34,Female,4.81,Out of Stock,UPI
U850,P199,Sports,add_to_cart,27-02-2025 20:31,315.16,Mumbai,Mobile,3,No,35-44,Female,1.31,Out of Stock,
U881,P628,Home,add_to_cart,06-03-2025 04:36,454.89,Chennai,Mobile,1,Yes,18-24,Female,1.39,In Stock,
U890,P937,Books,view,14-05-2025 07:07,596.06,Delhi,Desktop,0,No,25-34,Male,2,In Stock,
U459,P68,Sports,add_to_cart,12-04-2025 22:02,599.13,Pune,Desktop,1,Yes,55+,Other,1.62,In Stock,
U613,P494,Beauty,view,09-12-2024 07:38,844.37,Mumbai,Mobile,0,Yes,18-24,Female,3.93,Out of Stock,
U751,P102,Sports,view,17-12-2024 07:41,139.04,Chennai,Tablet,0,No,55+,Female,4.64,Out of Stock,
U614,P856,Beauty,purchase,09-01-2025 21:26,819.91,Delhi,Desktop,3,Yes,55+,Other,1.55,Out of Stock,Credit Card
U524,P586,Beauty,add_to_cart,19-02-2025 06:06,650.31,Kolkata,Mobile,3,Yes,45-54,Female,2.69,Out of Stock,
U851,P529,Toys,add_to_cart,03-03-2025 05:38,298.85,Chennai,Mobile,2,No,55+,Female,1.63,Out of Stock,
U693,P833,Beauty,purchase,21-12-2024 01:10,432.5,Hyderabad,Mobile,4,No,35-44,Female,4.04,In Stock,UPI
U375,P472,Sports,add_to_cart,10-01-2025 05:44,263.44,Bangalore,Desktop,2,No,25-34,Male,1.5,In Stock,
U933,P274,Home,add_to_cart,20-03-2025 14:15,721.98,Chennai,Desktop,5,No,45-54,Female,1.72,In Stock,
U53,P884,Beauty,purchase,14-05-2025 10:44,560.29,Bangalore,Tablet,1,No,55+,Male,2.83,In Stock,Credit Card
U359,P3,Electronics,view,20-12-2024 13:05,266.65,Chennai,Tablet,0,No,18-24,Other,3.81,Out of Stock,
U81,P855,Beauty,add_to_cart,01-03-2025 14:57,610.22,Bangalore,Desktop,2,Yes,18-24,Male,2.4,Out of Stock,
U128,P68,Clothing,add_to_cart,20-05-2025 20:09,691.01,Delhi,Mobile,5,Yes,35-44,Female,3.94,Out of Stock,
U253,P122,Books,add_to_cart,01-05-2025 17:52,135.29,Kolkata,Tablet,2,Yes,18-24,Other,4.77,Out of Stock,
U265,P222,Home,view,28-02-2025 12:59,906,Bangalore,Mobile,0,Yes,35-44,Male,3.48,In Stock,
U692,P611,Beauty,view,07-05-2025 09:03,401.78,Bangalore,Tablet,0,No,18-24,Other,1.34,Out of Stock,
U161,P300,Beauty,add_to_cart,26-05-2025 15:28,852.96,Hyderabad,Tablet,4,No,55+,Other,4.05,In Stock,
U481,P399,Sports,purchase,06-03-2025 18:36,970.8,Pune,Tablet,5,Yes,55+,Female,4.33,Out of Stock,Cash
U858,P678,Clothing,purchase,24-04-2025 05:36,679.42,Hyderabad,Mobile,4,No,25-34,Male,1.95,Out of Stock,Credit Card
U32,P831,Clothing,add_to_cart,06-04-2025 17:11,109.4,Mumbai,Desktop,2,No,18-24,Male,3.79,Out of Stock,
U901,P755,Sports,view,08-05-2025 23:40,637.22,Chennai,Desktop,0,No,35-44,Other,1.61,In Stock,
U863,P875,Electronics,view,14-01-2025 14:29,551.39,Bangalore,Desktop,0,No,35-44,Female,4.68,Out of Stock,
U384,P879,Clothing,purchase,25-03-2025 05:52,705.48,Chennai,Desktop,3,Yes,35-44,Female,4.77,In Stock,Net Banking
U603,P192,Beauty,view,26-02-2025 20:37,410.83,Kolkata,Tablet,0,Yes,18-24,Other,3.85,Out of Stock,
U688,P399,Books,view,23-12-2024 20:43,492.48,Chennai,Tablet,0,Yes,45-54,Other,3.39,Out of Stock,
U119,P765,Clothing,purchase,21-02-2025 22:32,963.03,Chennai,Tablet,2,No,18-24,Female,4.86,Out of Stock,Net Banking
U455,P632,Beauty,purchase,01-04-2025 10:27,402.66,Delhi,Tablet,3,No,55+,Other,2.6,In Stock,UPI
U482,P96,Home,view,27-05-2025 14:22,741.39,Delhi,Tablet,0,Yes,18-24,Male,2.68,Out of Stock,
U720,P51,Electronics,add_to_cart,20-04-2025 02:30,349.07,Chennai,Mobile,4,Yes,18-24,Male,2.57,Out of Stock,
U582,P265,Clothing,purchase,01-02-2025 00:25,200.68,Pune,Mobile,3,No,45-54,Other,4.64,Out of Stock,Cash
U245,P338,Books,view,08-12-2024 10:41,944.69,Chennai,Tablet,0,Yes,35-44,Male,3.6,Out of Stock,
U523,P60,Clothing,view,30-01-2025 11:46,179.17,Kolkata,Desktop,0,Yes,25-34,Male,2.16,In Stock,
U936,P422,Toys,view,27-04-2025 22:06,597.3,Pune,Mobile,0,No,18-24,Male,2.39,Out of Stock,
U838,P994,Beauty,view,26-05-2025 14:26,913.31,Delhi,Desktop,0,No,55+,Male,1.03,In Stock,
U960,P822,Clothing,view,07-12-2024 16:53,219.65,Hyderabad,Tablet,0,Yes,25-34,Male,2.58,Out of Stock,
U487,P620,Books,purchase,23-02-2025 05:22,109.28,Bangalore,Mobile,4,No,45-54,Male,4.73,Out of Stock,Cash
U837,P623,Books,add_to_cart,11-04-2025 14:43,191.43,Pune,Mobile,4,No,25-34,Male,4.81,Out of Stock,
U319,P301,Toys,add_to_cart,09-04-2025 12:55,107.25,Mumbai,Tablet,5,Yes,35-44,Female,3.19,In Stock,
U796,P855,Electronics,view,15-01-2025 04:49,207.44,Mumbai,Desktop,0,No,35-44,Male,2.21,In Stock,
U728,P740,Electronics,view,02-05-2025 15:12,55.04,Delhi,Desktop,0,Yes,45-54,Other,4.39,Out of Stock,
U991,P584,Sports,purchase,11-12-2024 01:11,336.56,Kolkata,Tablet,1,Yes,18-24,Other,2.04,Out of Stock,UPI
U511,P238,Toys,purchase,18-01-2025 11:29,577.14,Bangalore,Mobile,2,Yes,45-54,Other,4.96,Out of Stock,UPI
U681,P719,Electronics,purchase,27-05-2025 13:19,236.48,Kolkata,Mobile,3,Yes,25-34,Male,4.95,Out of Stock,Credit Card
U940,P878,Books,purchase,01-01-2025 02:55,808.57,Mumbai,Mobile,4,Yes,35-44,Male,3.3,Out of Stock,Cash
U585,P513,Sports,purchase,03-06-2025 08:50,548.62,Kolkata,Desktop,4,No,18-24,Female,3.86,Out of Stock,Debit Card
U352,P85,Books,view,26-03-2025 11:44,1034.13,Pune,Tablet,0,No,25-34,Female,4.97,Out of Stock,
U382,P245,Books,view,20-05-2025 16:58,728.22,Mumbai,Mobile,0,No,25-34,Male,1.96,In Stock,
U899,P319,Books,add_to_cart,03-01-2025 01:39,989.28,Delhi,Mobile,4,No,55+,Male,3.13,Out of Stock,
U913,P704,Home,purchase,19-04-2025 07:27,169.55,Bangalore,Mobile,5,Yes,35-44,Female,3.02,Out of Stock,Debit Card
U409,P751,Sports,purchase,26-04-2025 18:06,135.19,Mumbai,Tablet,3,Yes,45-54,Other,3.25,Out of Stock,Net Banking
U856,P236,Books,purchase,23-01-2025 21:36,1048.49,Chennai,Tablet,5,No,45-54,Male,1.57,Out of Stock,UPI
U157,P865,Toys,purchase,28-01-2025 19:56,1018.72,Hyderabad,Desktop,3,No,25-34,Other,3.44,Out of Stock,UPI
U637,P811,Clothing,purchase,15-01-2025 21:29,124.28,Chennai,Desktop,2,Yes,35-44,Female,3.49,In Stock,Debit Card
U696,P251,Sports,view,23-12-2024 20:08,161.92,Pune,Mobile,0,No,18-24,Male,4.45,In Stock,
U525,P682,Clothing,view,10-12-2024 03:58,915.94,Mumbai,Mobile,0,No,55+,Male,4.88,In Stock,
U864,P137,Sports,add_to_cart,06-04-2025 22:53,933.78,Kolkata,Mobile,2,Yes,45-54,Female,3.2,In Stock,
U559,P668,Toys,add_to_cart,15-04-2025 09:11,588.93,Hyderabad,Desktop,2,Yes,25-34,Other,4.73,In Stock,
U225,P2,Sports,add_to_cart,26-03-2025 17:01,816.48,Pune,Tablet,1,Yes,45-54,Male,4.63,Out of Stock,
U25,P421,Sports,purchase,12-05-2025 01:30,727.4,Chennai,Tablet,2,Yes,18-24,Male,4.36,In Stock,Credit Card
U950,P959,Books,view,05-02-2025 10:47,60.99,Chennai,Tablet,0,Yes,45-54,Male,3.67,In Stock,
U849,P23,Home,purchase,24-12-2024 13:46,714.47,Mumbai,Mobile,1,Yes,18-24,Female,1.21,In Stock,Debit Card
U266,P210,Sports,view,21-03-2025 07:32,842.71,Mumbai,Mobile,0,Yes,35-44,Female,2.32,Out of Stock,
U595,P388,Home,purchase,15-02-2025 11:43,382.29,Hyderabad,Desktop,2,No,45-54,Male,4.99,Out of Stock,UPI
U964,P133,Beauty,view,11-05-2025 17:09,218.17,Bangalore,Tablet,0,No,18-24,Other,2.06,In Stock,
U256,P694,Books,view,28-03-2025 00:55,563.71,Chennai,Desktop,0,Yes,45-54,Female,3.93,In Stock,
U787,P66,Books,view,08-01-2025 07:09,382.88,Kolkata,Desktop,0,No,25-34,Other,4.81,Out of Stock,
U437,P935,Beauty,view,20-01-2025 06:49,500.7,Bangalore,Mobile,0,No,18-24,Male,1.03,In Stock,
U725,P585,Sports,add_to_cart,09-04-2025 20:41,59.57,Hyderabad,Tablet,2,No,45-54,Male,2,In Stock,
U558,P461,Clothing,view,11-05-2025 14:53,225.65,Pune,Mobile,0,Yes,18-24,Male,2.8,In Stock,
U246,P470,Electronics,add_to_cart,06-02-2025 22:53,680.93,Delhi,Tablet,3,Yes,55+,Other,4.64,In Stock,
U660,P484,Home,purchase,21-03-2025 04:14,943.65,Pune,Tablet,2,No,35-44,Other,1.72,Out of Stock,Cash
U912,P764,Clothing,purchase,31-12-2024 07:19,478.19,Pune,Tablet,5,No,35-44,Other,3.82,In Stock,Credit Card
U152,P148,Clothing,view,27-04-2025 05:39,331.13,Bangalore,Mobile,0,Yes,45-54,Male,4.05,Out of Stock,
U745,P628,Clothing,add_to_cart,24-01-2025 22:23,848.77,Delhi,Tablet,1,Yes,35-44,Female,1.91,In Stock,
U682,P225,Beauty,purchase,26-05-2025 03:24,664.4,Mumbai,Mobile,3,Yes,25-34,Male,4.28,Out of Stock,Credit Card
U924,P819,Clothing,view,08-02-2025 16:45,271.27,Mumbai,Desktop,0,Yes,55+,Female,4.41,Out of Stock,
U843,P3,Electronics,purchase,01-02-2025 20:18,981.06,Hyderabad,Tablet,1,Yes,45-54,Male,4.07,Out of Stock,Debit Card
U447,P265,Books,view,19-01-2025 01:09,859.83,Pune,Mobile,0,Yes,45-54,Other,3.32,Out of Stock,
U67,P918,Clothing,purchase,10-03-2025 14:28,96.6,Hyderabad,Mobile,1,Yes,55+,Other,1.37,Out of Stock,UPI
U797,P500,Home,add_to_cart,23-12-2024 06:56,153.21,Kolkata,Mobile,5,Yes,45-54,Male,4.07,In Stock,
U750,P135,Books,purchase,29-03-2025 17:35,703.76,Bangalore,Tablet,5,Yes,35-44,Other,1.83,Out of Stock,UPI
U34,P50,Beauty,add_to_cart,05-01-2025 14:37,469.88,Bangalore,Desktop,3,Yes,18-24,Female,1.43,Out of Stock,
U43,P687,Toys,purchase,22-05-2025 14:10,815.44,Kolkata,Mobile,1,Yes,45-54,Female,2.8,Out of Stock,Cash
U696,P902,Home,view,17-03-2025 01:51,390.26,Delhi,Mobile,0,No,45-54,Male,4.68,Out of Stock,
U16,P9,Toys,purchase,26-02-2025 16:47,1021.3,Chennai,Desktop,5,No,35-44,Female,2.06,In Stock,Credit Card
U33,P143,Sports,add_to_cart,14-12-2024 10:11,930.83,Pune,Desktop,5,No,18-24,Other,3.36,Out of Stock,
U172,P868,Toys,purchase,03-02-2025 05:57,544.14,Delhi,Mobile,2,No,55+,Female,4.95,Out of Stock,Debit Card
U651,P137,Home,purchase,21-01-2025 20:35,807.94,Bangalore,Tablet,3,No,35-44,Male,4.3,Out of Stock,Net Banking
U407,P624,Books,view,03-02-2025 11:48,584.29,Hyderabad,Mobile,0,Yes,18-24,Male,4.76,In Stock,
U702,P47,Books,add_to_cart,09-04-2025 07:33,735.21,Bangalore,Mobile,2,No,18-24,Female,3.86,In Stock,
U233,P885,Clothing,add_to_cart,15-01-2025 21:44,813.22,Kolkata,Tablet,2,No,55+,Other,3.14,In Stock,
U808,P778,Sports,view,26-02-2025 15:03,739.69,Kolkata,Tablet,0,Yes,55+,Male,1.88,In Stock,
U392,P85,Home,purchase,21-05-2025 00:44,286.71,Hyderabad,Desktop,1,Yes,45-54,Other,1.51,Out of Stock,Net Banking
U385,P250,Books,view,17-01-2025 08:55,75.67,Hyderabad,Desktop,0,No,55+,Male,2.61,In Stock,
U824,P178,Clothing,view,03-04-2025 00:33,254.08,Delhi,Desktop,0,No,18-24,Male,4.96,In Stock,
U368,P312,Beauty,add_to_cart,19-01-2025 20:44,886.31,Delhi,Desktop,2,Yes,45-54,Female,3.9,In Stock,
U291,P535,Electronics,add_to_cart,05-05-2025 06:01,619.57,Hyderabad,Desktop,2,Yes,18-24,Male,2.69,Out of Stock,
U406,P652,Toys,purchase,06-04-2025 17:24,995.81,Hyderabad,Mobile,3,Yes,35-44,Other,1.18,Out of Stock,Debit Card
U95,P662,Sports,purchase,03-05-2025 12:42,489.32,Pune,Mobile,5,Yes,25-34,Male,2.38,Out of Stock,Cash
U426,P606,Electronics,add_to_cart,02-03-2025 12:13,274.73,Delhi,Mobile,1,No,55+,Female,2.47,Out of Stock,
U890,P190,Toys,purchase,15-03-2025 10:31,352.85,Hyderabad,Tablet,5,No,35-44,Female,2.51,Out of Stock,Credit Card
U889,P91,Beauty,view,20-02-2025 08:55,938.56,Chennai,Mobile,0,No,55+,Other,4.13,In Stock,
U996,P156,Sports,view,07-02-2025 02:09,404.09,Bangalore,Mobile,0,No,35-44,Female,2.18,In Stock,
U275,P714,Books,purchase,22-03-2025 11:14,558.68,Pune,Tablet,2,Yes,18-24,Male,1.88,Out of Stock,Net Banking
U416,P937,Home,add_to_cart,05-01-2025 20:25,158.44,Hyderabad,Mobile,2,No,25-34,Male,2.87,Out of Stock,
U663,P797,Home,view,23-04-2025 03:53,1006.83,Pune,Tablet,0,Yes,35-44,Other,4.17,In Stock,
U520,P165,Books,purchase,22-04-2025 16:34,608.73,Kolkata,Tablet,5,No,25-34,Male,1.22,In Stock,Credit Card
U165,P613,Books,view,16-03-2025 08:04,649.66,Mumbai,Mobile,0,Yes,55+,Female,1.45,In Stock,
U36,P654,Clothing,add_to_cart,18-01-2025 11:24,913.69,Kolkata,Tablet,5,No,55+,Male,2.01,In Stock,
U727,P379,Books,purchase,02-04-2025 14:37,187.53,Kolkata,Desktop,4,Yes,18-24,Male,4.1,Out of Stock,Debit Card
U113,P635,Home,add_to_cart,02-04-2025 17:29,747.86,Chennai,Tablet,3,No,35-44,Other,4.47,Out of Stock,
U82,P275,Toys,add_to_cart,28-04-2025 18:11,58.71,Delhi,Desktop,3,Yes,45-54,Other,1.46,Out of Stock,
U699,P416,Toys,add_to_cart,21-05-2025 20:12,606.99,Bangalore,Tablet,1,No,45-54,Male,1.44,Out of Stock,
U232,P904,Toys,view,21-02-2025 11:45,67.59,Delhi,Desktop,0,Yes,25-34,Female,1.9,In Stock,
U129,P526,Home,view,12-02-2025 19:21,914.83,Chennai,Desktop,0,No,18-24,Male,1.32,In Stock,
U300,P7,Toys,purchase,15-05-2025 03:17,686.57,Hyderabad,Mobile,1,No,35-44,Male,1.22,Out of Stock,Debit Card
U838,P789,Books,purchase,05-01-2025 01:59,868.08,Chennai,Mobile,5,Yes,55+,Other,1.74,In Stock,Net Banking
U444,P770,Toys,view,31-05-2025 08:09,781.77,Bangalore,Mobile,0,Yes,18-24,Male,3.71,In Stock,
U186,P984,Books,purchase,09-05-2025 08:54,846.48,Bangalore,Desktop,5,Yes,55+,Other,4.13,Out of Stock,Net Banking
U453,P913,Home,add_to_cart,06-02-2025 18:46,293.87,Pune,Tablet,1,Yes,35-44,Male,3.87,Out of Stock,
U90,P102,Toys,add_to_cart,09-12-2024 03:02,748,Pune,Desktop,4,No,35-44,Female,3.72,In Stock,
U50,P628,Electronics,purchase,01-06-2025 08:18,794.4,Chennai,Desktop,5,Yes,18-24,Female,2.17,Out of Stock,Net Banking
U950,P975,Beauty,purchase,22-04-2025 20:22,624.51,Hyderabad,Mobile,4,Yes,18-24,Other,4.16,In Stock,UPI
U112,P991,Toys,view,05-02-2025 06:30,459.58,Mumbai,Tablet,0,No,55+,Male,1.08,In Stock,
U309,P544,Beauty,purchase,03-06-2025 22:55,281.68,Mumbai,Desktop,5,Yes,45-54,Male,1.3,Out of Stock,UPI
U509,P670,Books,view,26-04-2025 16:31,471.42,Kolkata,Mobile,0,Yes,55+,Female,2.09,Out of Stock,
U971,P501,Toys,purchase,12-12-2024 06:31,762.8,Delhi,Tablet,3,Yes,25-34,Other,1.83,In Stock,UPI
U888,P387,Electronics,purchase,19-02-2025 08:39,580.45,Delhi,Desktop,4,Yes,18-24,Male,1.53,Out of Stock,Net Banking
U408,P155,Clothing,view,08-04-2025 05:38,986.95,Mumbai,Tablet,0,No,55+,Female,3.28,In Stock,
U726,P282,Home,add_to_cart,29-04-2025 15:54,378.86,Bangalore,Mobile,3,Yes,18-24,Male,4.07,In Stock,
U287,P53,Books,add_to_cart,03-05-2025 15:26,655.95,Kolkata,Tablet,3,No,55+,Female,4.13,Out of Stock,
U31,P427,Sports,purchase,12-03-2025 15:54,313.08,Delhi,Desktop,3,Yes,45-54,Female,2.6,Out of Stock,Cash
U770,P358,Home,purchase,22-05-2025 20:11,80.08,Chennai,Desktop,1,No,55+,Male,3.84,In Stock,Cash
U315,P241,Toys,purchase,18-02-2025 01:25,481.21,Chennai,Tablet,4,No,18-24,Male,4.44,In Stock,UPI
U815,P879,Clothing,purchase,26-05-2025 02:37,329.78,Mumbai,Desktop,2,Yes,35-44,Other,2.53,Out of Stock,UPI
U548,P710,Books,purchase,10-03-2025 20:18,244.76,Mumbai,Tablet,5,No,45-54,Female,3.18,Out of Stock,Cash
U454,P586,Clothing,add_to_cart,15-05-2025 19:48,223.68,Chennai,Desktop,5,No,45-54,Other,1.05,In Stock,
U537,P727,Clothing,view,27-12-2024 09:39,687.86,Hyderabad,Tablet,0,No,35-44,Male,4.23,Out of Stock,
U941,P697,Sports,view,19-12-2024 02:39,605.72,Bangalore,Mobile,0,Yes,25-34,Other,3.12,In Stock,
U992,P802,Electronics,add_to_cart,09-02-2025 20:56,203.3,Bangalore,Desktop,1,Yes,35-44,Other,3.6,In Stock,
U608,P930,Clothing,add_to_cart,06-02-2025 14:23,328.75,Chennai,Mobile,4,No,25-34,Male,3.87,Out of Stock,
U104,P508,Home,purchase,12-01-2025 10:27,1026.25,Chennai,Desktop,2,Yes,55+,Male,2.91,In Stock,Credit Card
U719,P235,Books,add_to_cart,05-05-2025 08:27,541.7,Bangalore,Desktop,5,Yes,55+,Other,3.09,In Stock,
U185,P755,Toys,add_to_cart,14-05-2025 10:32,1033.46,Hyderabad,Tablet,3,Yes,55+,Other,4.03,Out of Stock,
U136,P564,Clothing,add_to_cart,04-01-2025 11:58,336.67,Mumbai,Mobile,3,Yes,45-54,Female,2.18,In Stock,
U410,P330,Home,purchase,06-12-2024 03:46,1045.63,Bangalore,Mobile,3,Yes,55+,Other,1.19,Out of Stock,UPI
U242,P927,Sports,view,27-05-2025 13:06,787.22,Pune,Desktop,0,Yes,55+,Male,2.44,In Stock,
U208,P474,Electronics,purchase,14-02-2025 06:19,1002.81,Hyderabad,Desktop,2,Yes,45-54,Male,3.93,Out of Stock,Cash
U478,P669,Clothing,view,07-04-2025 07:55,774.69,Hyderabad,Tablet,0,No,45-54,Female,3.88,Out of Stock,
U516,P995,Books,purchase,01-06-2025 13:37,1007.1,Chennai,Desktop,4,No,25-34,Female,2.39,In Stock,Cash
U215,P312,Sports,purchase,08-12-2024 19:49,984.01,Chennai,Desktop,2,No,35-44,Male,3.62,Out of Stock,Net Banking
U177,P755,Books,add_to_cart,25-04-2025 06:34,214.16,Mumbai,Mobile,2,No,45-54,Female,2.01,Out of Stock,
U28,P967,Home,add_to_cart,16-04-2025 13:19,303.83,Hyderabad,Tablet,2,Yes,25-34,Female,3.39,Out of Stock,
U861,P928,Beauty,purchase,06-04-2025 16:55,69.03,Mumbai,Tablet,5,No,18-24,Other,4.22,Out of Stock,Debit Card
U177,P418,Books,purchase,17-02-2025 23:59,274.54,Bangalore,Desktop,5,No,18-24,Other,3.11,In Stock,Cash
U523,P518,Clothing,add_to_cart,06-01-2025 06:32,158.59,Mumbai,Desktop,5,No,18-24,Female,2.11,Out of Stock,
U67,P966,Home,purchase,23-01-2025 17:40,1018.98,Delhi,Desktop,1,No,25-34,Female,3.49,Out of Stock,Debit Card
U618,P372,Toys,purchase,15-12-2024 04:32,944.27,Pune,Mobile,2,No,35-44,Male,2.3,Out of Stock,UPI
U254,P104,Clothing,purchase,03-06-2025 07:30,319.23,Delhi,Mobile,5,No,55+,Male,4.82,In Stock,Cash
U798,P320,Toys,add_to_cart,13-02-2025 21:06,596.98,Delhi,Desktop,1,No,18-24,Female,4.23,In Stock,
U768,P967,Sports,add_to_cart,05-02-2025 20:28,643.36,Hyderabad,Tablet,2,No,25-34,Other,2.35,In Stock,
U539,P848,Books,add_to_cart,27-03-2025 06:43,120.89,Bangalore,Tablet,3,No,25-34,Female,2.7,Out of Stock,
U765,P166,Beauty,purchase,21-03-2025 22:33,451.98,Pune,Desktop,3,Yes,18-24,Male,3.74,Out of Stock,Cash
U877,P745,Toys,purchase,30-01-2025 03:03,847.49,Hyderabad,Mobile,5,No,55+,Male,1.77,Out of Stock,UPI
U365,P919,Books,purchase,20-12-2024 04:26,238.53,Mumbai,Desktop,3,Yes,35-44,Female,3.38,In Stock,Debit Card
U23,P924,Electronics,view,18-05-2025 02:52,347.55,Chennai,Tablet,0,Yes,25-34,Female,2.56,Out of Stock,
U855,P994,Beauty,view,15-01-2025 19:38,893.07,Mumbai,Tablet,0,No,25-34,Female,2.26,In Stock,
U332,P928,Toys,purchase,09-05-2025 03:21,871.48,Chennai,Desktop,5,No,18-24,Female,3.66,Out of Stock,Net Banking
U576,P472,Electronics,purchase,03-03-2025 04:59,798.35,Hyderabad,Mobile,5,No,18-24,Other,2.29,In Stock,Debit Card
U878,P673,Sports,add_to_cart,21-12-2024 20:41,1048.71,Hyderabad,Desktop,2,No,45-54,Other,1.7,Out of Stock,
U255,P950,Beauty,purchase,16-04-2025 23:46,146.91,Mumbai,Tablet,4,Yes,45-54,Female,2.19,Out of Stock,Debit Card
U681,P121,Books,add_to_cart,31-03-2025 21:17,1008.18,Mumbai,Desktop,2,No,18-24,Female,3.26,Out of Stock,
U471,P962,Books,view,02-06-2025 22:46,494.11,Delhi,Mobile,0,Yes,55+,Female,1.37,In Stock,
U885,P318,Clothing,add_to_cart,24-12-2024 08:03,755.41,Kolkata,Desktop,4,No,45-54,Female,1.13,In Stock,
U770,P996,Toys,purchase,25-01-2025 06:24,530.36,Chennai,Desktop,1,Yes,55+,Other,2.06,Out of Stock,UPI
U783,P772,Electronics,view,15-02-2025 04:38,329.99,Kolkata,Desktop,0,No,35-44,Male,4.84,Out of Stock,
U953,P282,Clothing,add_to_cart,05-05-2025 17:33,432.68,Kolkata,Tablet,3,Yes,55+,Other,1.51,In Stock,
U518,P507,Beauty,add_to_cart,20-02-2025 18:48,188.13,Mumbai,Desktop,4,Yes,35-44,Male,2.62,Out of Stock,
U198,P339,Beauty,add_to_cart,04-05-2025 12:00,958.81,Mumbai,Tablet,4,Yes,55+,Male,1.49,In Stock,
U627,P195,Sports,purchase,02-04-2025 07:42,96.12,Mumbai,Desktop,3,No,45-54,Male,3.7,In Stock,UPI
U586,P972,Toys,add_to_cart,12-05-2025 21:39,996.85,Pune,Mobile,3,No,45-54,Other,4.16,Out of Stock,
U360,P563,Home,view,24-12-2024 08:49,955.16,Hyderabad,Tablet,0,Yes,25-34,Female,2.69,In Stock,
U700,P471,Sports,purchase,07-05-2025 21:56,578.11,Delhi,Desktop,2,Yes,55+,Male,2.71,Out of Stock,Credit Card
U25,P964,Books,add_to_cart,29-12-2024 08:24,379.52,Hyderabad,Tablet,3,No,25-34,Male,2.35,Out of Stock,
U429,P858,Beauty,add_to_cart,04-01-2025 22:16,680.58,Chennai,Desktop,3,Yes,55+,Male,1.02,Out of Stock,
U3,P273,Electronics,view,26-05-2025 08:50,783.61,Hyderabad,Mobile,0,No,55+,Female,3.91,Out of Stock,
U51,P887,Clothing,view,08-12-2024 16:01,69.17,Bangalore,Tablet,0,No,55+,Male,1.81,Out of Stock,
U493,P370,Toys,add_to_cart,08-04-2025 07:01,65.32,Mumbai,Desktop,4,No,35-44,Other,1.63,Out of Stock,
U364,P90,Electronics,purchase,25-04-2025 19:30,957.47,Kolkata,Mobile,3,No,18-24,Male,1.51,In Stock,Net Banking
U78,P483,Electronics,add_to_cart,04-06-2025 01:23,817.06,Chennai,Desktop,4,Yes,45-54,Female,4.42,In Stock,
U217,P829,Books,add_to_cart,25-03-2025 06:28,774.89,Delhi,Tablet,5,Yes,35-44,Female,1.2,In Stock,
U90,P863,Home,view,21-12-2024 04:29,324.11,Delhi,Desktop,0,Yes,55+,Male,2.97,Out of Stock,
U535,P301,Toys,view,08-04-2025 09:39,720.52,Bangalore,Desktop,0,No,35-44,Male,1.97,Out of Stock,
U790,P2,Sports,add_to_cart,20-04-2025 09:01,846.4,Chennai,Desktop,5,Yes,25-34,Male,4.59,Out of Stock,
U861,P722,Books,purchase,24-05-2025 09:47,384.16,Mumbai,Mobile,4,Yes,25-34,Other,3.8,In Stock,Net Banking
U30,P382,Clothing,purchase,02-01-2025 22:49,1022.22,Mumbai,Desktop,2,No,45-54,Female,2.45,Out of Stock,Debit Card
U724,P310,Electronics,purchase,24-12-2024 21:24,541.03,Bangalore,Mobile,1,Yes,45-54,Other,2.12,Out of Stock,Net Banking
U516,P423,Toys,purchase,20-02-2025 19:56,920.11,Delhi,Tablet,4,No,45-54,Male,1.43,Out of Stock,Credit Card
U953,P435,Electronics,purchase,28-04-2025 11:21,804.73,Chennai,Mobile,4,No,18-24,Other,4.44,Out of Stock,Credit Card
U121,P255,Home,view,07-05-2025 03:51,904.59,Mumbai,Desktop,0,Yes,25-34,Female,2.31,In Stock,
U662,P789,Electronics,view,16-02-2025 17:56,1033.73,Delhi,Mobile,0,Yes,25-34,Other,4.94,In Stock,
U814,P259,Books,purchase,08-04-2025 11:45,118.92,Pune,Mobile,3,No,25-34,Other,4.27,In Stock,Cash
U422,P380,Home,purchase,27-03-2025 22:23,94.97,Pune,Tablet,4,Yes,45-54,Male,4.31,In Stock,Cash
U909,P360,Toys,add_to_cart,23-01-2025 21:39,421.71,Hyderabad,Mobile,4,Yes,35-44,Male,2.23,Out of Stock,
U739,P403,Electronics,view,07-05-2025 13:56,412.74,Kolkata,Tablet,0,No,18-24,Male,2.17,Out of Stock,
U311,P573,Sports,purchase,28-05-2025 19:02,410.35,Hyderabad,Mobile,4,No,18-24,Male,4.83,In Stock,UPI
